dataset_id,permutation_id,permutation_order,exact_tuning_maximum,total_order_selected_id,total_order_selected_config,total_order_optimizer_label,first_rule_selected_id,first_rule_selected_config,first_rule_optimizer_label
39,10,7|3|9|11|6|2|10|1|5|4|8|0,0.75,3,C03,optimizer-A,3,C03,optimizer-A
39,11,3|5|8|1|0|11|10|9|4|6|2|7,0.75,3,C03,optimizer-A,3,C03,optimizer-A
39,12,6|4|8|7|5|11|3|2|9|0|1|10,0.75,3,C03,optimizer-A,4,C04,optimizer-A
39,13,5|1|0|8|10|3|2|6|11|9|7|4,0.75,3,C03,optimizer-A,10,C10,optimizer-B
39,14,8|10|3|5|1|9|4|0|11|7|6|2,0.75,3,C03,optimizer-A,10,C10,optimizer-B
39,15,0|8|6|7|11|2|9|3|1|10|5|4,0.75,3,C03,optimizer-A,9,C09,optimizer-B
39,16,8|9|2|10|4|7|6|11|1|0|5|3,0.75,3,C03,optimizer-A,9,C09,optimizer-B
39,17,7|1|6|4|0|10|11|9|5|8|3|2,0.75,3,C03,optimizer-A,4,C04,optimizer-A
39,18,10|3|5|8|4|9|2|1|6|0|11|7,0.75,3,C03,optimizer-A,10,C10,optimizer-B
39,19,9|5|3|8|11|7|0|10|1|2|4|6,0.75,3,C03,optimizer-A,9,C09,optimizer-B
39,20,10|6|5|1|3|9|4|0|2|8|11|7,0.75,3,C03,optimizer-A,10,C10,optimizer-B
39,21,0|8|3|5|9|7|11|6|1|2|10|4,0.75,3,C03,optimizer-A,3,C03,optimizer-A
39,22,10|5|11|1|4|9|6|7|8|0|2|3,0.75,3,C03,optimizer-A,10,C10,optimizer-B
39,23,4|8|10|7|6|1|5|2|11|3|0|9,0.75,3,C03,optimizer-A,4,C04,optimizer-A
39,24,7|8|6|0|1|9|2|3|11|10|4|5,0.75,3,C03,optimizer-A,9,C09,optimizer-B
40,0,2|3|1|10|6|7|0|8|4|5|9|11,0.75,4,C04,optimizer-A,10,C10,optimizer-B
40,1,0|5|11|3|2|8|10|7|6|9|1|4,0.75,4,C04,optimizer-A,5,C05,optimizer-A
40,2,11|5|2|4|0|7|6|10|1|9|3|8,0.75,4,C04,optimizer-A,11,C11,optimizer-B
40,3,4|8|0|3|5|1|10|7|2|11|6|9,0.75,4,C04,optimizer-A,4,C04,optimizer-A
40,4,7|6|0|4|9|10|1|11|2|3|8|5,0.75,4,C04,optimizer-A,4,C04,optimizer-A
40,5,0|1|8|10|5|4|7|3|2|11|9|6,0.75,4,C04,optimizer-A,10,C10,optimizer-B
40,6,6|9|7|10|5|2|3|8|11|1|4|0,0.75,4,C04,optimizer-A,10,C10,optimizer-B
40,7,1|6|3|9|10|11|5|8|2|4|0|7,0.75,4,C04,optimizer-A,10,C10,optimizer-B
40,8,5|2|1|8|6|9|0|10|7|11|3|4,0.75,4,C04,optimizer-A,5,C05,optimizer-A
40,9,0|10|5|2|3|11|4|9|1|8|7|6,0.75,4,C04,optimizer-A,10,C10,optimizer-B
40,10,7|3|9|11|6|2|10|1|5|4|8|0,0.75,4,C04,optimizer-A,11,C11,optimizer-B
40,11,3|5|8|1|0|11|10|9|4|6|2|7,0.75,4,C04,optimizer-A,5,C05,optimizer-A
40,12,6|4|8|7|5|11|3|2|9|0|1|10,0.75,4,C04,optimizer-A,4,C04,optimizer-A
40,13,5|1|0|8|10|3|2|6|11|9|7|4,0.75,4,C04,optimizer-A,5,C05,optimizer-A
40,14,8|10|3|5|1|9|4|0|11|7|6|2,0.75,4,C04,optimizer-A,10,C10,optimizer-B
40,15,0|8|6|7|11|2|9|3|1|10|5|4,0.75,4,C04,optimizer-A,11,C11,optimizer-B
40,16,8|9|2|10|4|7|6|11|1|0|5|3,0.75,4,C04,optimizer-A,10,C10,optimizer-B
40,17,7|1|6|4|0|10|11|9|5|8|3|2,0.75,4,C04,optimizer-A,4,C04,optimizer-A
40,18,10|3|5|8|4|9|2|1|6|0|11|7,0.75,4,C04,optimizer-A,10,C10,optimizer-B
40,19,9|5|3|8|11|7|0|10|1|2|4|6,0.75,4,C04,optimizer-A,5,C05,optimizer-A
40,20,10|6|5|1|3|9|4|0|2|8|11|7,0.75,4,C04,optimizer-A,10,C10,optimizer-B
40,21,0|8|3|5|9|7|11|6|1|2|10|4,0.75,4,C04,optimizer-A,5,C05,optimizer-A
40,22,10|5|11|1|4|9|6|7|8|0|2|3,0.75,4,C04,optimizer-A,10,C10,optimizer-B
40,23,4|8|10|7|6|1|5|2|11|3|0|9,0.75,4,C04,optimizer-A,4,C04,optimizer-A
40,24,7|8|6|0|1|9|2|3|11|10|4|5,0.75,4,C04,optimizer-A,11,C11,optimizer-B
41,0,2|3|1|10|6|7|0|8|4|5|9|11,0.75,0,C00,optimizer-A,6,C06,optimizer-B
41,1,0|5|11|3|2|8|10|7|6|9|1|4,0.75,0,C00,optimizer-A,0,C00,optimizer-A
41,2,11|5|2|4|0|7|6|10|1|9|3|8,0.75,0,C00,optimizer-A,11,C11,optimizer-B
41,3,4|8|0|3|5|1|10|7|2|11|6|9,0.75,0,C00,optimizer-A,0,C00,optimizer-A
41,4,7|6|0|4|9|10|1|11|2|3|8|5,0.75,0,C00,optimizer-A,6,C06,optimizer-B
41,5,0|1|8|10|5|4|7|3|2|11|9|6,0.75,0,C00,optimizer-A,0,C00,optimizer-A
41,6,6|9|7|10|5|2|3|8|11|1|4|0,0.75,0,C00,optimizer-A,6,C06,optimizer-B
41,7,1|6|3|9|10|11|5|8|2|4|0|7,0.75,0,C00,optimizer-A,6,C06,optimizer-B
41,8,5|2|1|8|6|9|0|10|7|11|3|4,0.75,0,C00,optimizer-A,5,C05,optimizer-A
41,9,0|10|5|2|3|11|4|9|1|8|7|6,0.75,0,C00,optimizer-A,0,C00,optimizer-A
41,10,7|3|9|11|6|2|10|1|5|4|8|0,0.75,0,C00,optimizer-A,11,C11,optimizer-B
41,11,3|5|8|1|0|11|10|9|4|6|2|7,0.75,0,C00,optimizer-A,5,C05,optimizer-A
41,12,6|4|8|7|5|11|3|2|9|0|1|10,0.75,0,C00,optimizer-A,6,C06,optimizer-B
41,13,5|1|0|8|10|3|2|6|11|9|7|4,0.75,0,C00,optimizer-A,5,C05,optimizer-A
41,14,8|10|3|5|1|9|4|0|11|7|6|2,0.75,0,C00,optimizer-A,5,C05,optimizer-A
41,15,0|8|6|7|11|2|9|3|1|10|5|4,0.75,0,C00,optimizer-A,0,C00,optimizer-A
41,16,8|9|2|10|4|7|6|11|1|0|5|3,0.75,0,C00,optimizer-A,6,C06,optimizer-B
41,17,7|1|6|4|0|10|11|9|5|8|3|2,0.75,0,C00,optimizer-A,6,C06,optimizer-B
41,18,10|3|5|8|4|9|2|1|6|0|11|7,0.75,0,C00,optimizer-A,5,C05,optimizer-A
41,19,9|5|3|8|11|7|0|10|1|2|4|6,0.75,0,C00,optimizer-A,5,C05,optimizer-A
41,20,10|6|5|1|3|9|4|0|2|8|11|7,0.75,0,C00,optimizer-A,6,C06,optimizer-B
41,21,0|8|3|5|9|7|11|6|1|2|10|4,0.75,0,C00,optimizer-A,0,C00,optimizer-A
41,22,10|5|11|1|4|9|6|7|8|0|2|3,0.75,0,C00,optimizer-A,5,C05,optimizer-A
41,23,4|8|10|7|6|1|5|2|11|3|0|9,0.75,0,C00,optimizer-A,6,C06,optimizer-B
41,24,7|8|6|0|1|9|2|3|11|10|4|5,0.75,0,C00,optimizer-A,6,C06,optimizer-B
42,0,2|3|1|10|6|7|0|8|4|5|9|11,0.75,0,C00,optimizer-A,1,C01,optimizer-A
42,1,0|5|11|3|2|8|10|7|6|9|1|4,0.75,0,C00,optimizer-A,0,C00,optimizer-A
42,2,11|5|2|4|0|7|6|10|1|9|3|8,0.75,0,C00,optimizer-A,0,C00,optimizer-A
42,3,4|8|0|3|5|1|10|7|2|11|6|9,0.75,0,C00,optimizer-A,0,C00,optimizer-A
42,4,7|6|0|4|9|10|1|11|2|3|8|5,0.75,0,C00,optimizer-A,7,C07,optimizer-B
42,5,0|1|8|10|5|4|7|3|2|11|9|6,0.75,0,C00,optimizer-A,0,C00,optimizer-A
42,6,6|9|7|10|5|2|3|8|11|1|4|0,0.75,0,C00,optimizer-A,6,C06,optimizer-B
42,7,1|6|3|9|10|11|5|8|2|4|0|7,0.75,0,C00,optimizer-A,1,C01,optimizer-A
42,8,5|2|1|8|6|9|0|10|7|11|3|4,0.75,0,C00,optimizer-A,1,C01,optimizer-A
42,9,0|10|5|2|3|11|4|9|1|8|7|6,0.75,0,C00,optimizer-A,0,C00,optimizer-A
42,10,7|3|9|11|6|2|10|1|5|4|8|0,0.75,0,C00,optimizer-A,7,C07,optimizer-B
42,11,3|5|8|1|0|11|10|9|4|6|2|7,0.75,0,C00,optimizer-A,1,C01,optimizer-A
42,12,6|4|8|7|5|11|3|2|9|0|1|10,0.75,0,C00,optimizer-A,6,C06,optimizer-B
42,13,5|1|0|8|10|3|2|6|11|9|7|4,0.75,0,C00,optimizer-A,1,C01,optimizer-A
42,14,8|10|3|5|1|9|4|0|11|7|6|2,0.75,0,C00,optimizer-A,1,C01,optimizer-A
42,15,0|8|6|7|11|2|9|3|1|10|5|4,0.75,0,C00,optimizer-A,0,C00,optimizer-A
42,16,8|9|2|10|4|7|6|11|1|0|5|3,0.75,0,C00,optimizer-A,7,C07,optimizer-B
42,17,7|1|6|4|0|10|11|9|5|8|3|2,0.75,0,C00,optimizer-A,7,C07,optimizer-B
42,18,10|3|5|8|4|9|2|1|6|0|11|7,0.75,0,C00,optimizer-A,1,C01,optimizer-A
42,19,9|5|3|8|11|7|0|10|1|2|4|6,0.75,0,C00,optimizer-A,7,C07,optimizer-B
42,20,10|6|5|1|3|9|4|0|2|8|11|7,0.75,0,C00,optimizer-A,6,C06,optimizer-B
42,21,0|8|3|5|9|7|11|6|1|2|10|4,0.75,0,C00,optimizer-A,0,C00,optimizer-A
42,22,10|5|11|1|4|9|6|7|8|0|2|3,0.75,0,C00,optimizer-A,1,C01,optimizer-A
42,23,4|8|10|7|6|1|5|2|11|3|0|9,0.75,0,C00,optimizer-A,7,C07,optimizer-B
42,24,7|8|6|0|1|9|2|3|11|10|4|5,0.75,0,C00,optimizer-A,7,C07,optimizer-B
43,0,2|3|1|10|6|7|0|8|4|5|9|11,0.75,1,C01,optimizer-A,2,C02,optimizer-A
43,1,0|5|11|3|2|8|10|7|6|9|1|4,0.75,1,C01,optimizer-A,2,C02,optimizer-A
43,2,11|5|2|4|0|7|6|10|1|9|3|8,0.75,1,C01,optimizer-A,2,C02,optimizer-A
43,3,4|8|0|3|5|1|10|7|2|11|6|9,0.75,1,C01,optimizer-A,8,C08,optimizer-B
43,4,7|6|0|4|9|10|1|11|2|3|8|5,0.75,1,C01,optimizer-A,7,C07,optimizer-B
43,5,0|1|8|10|5|4|7|3|2|11|9|6,0.75,1,C01,optimizer-A,1,C01,optimizer-A
43,6,6|9|7|10|5|2|3|8|11|1|4|0,0.75,1,C01,optimizer-A,7,C07,optimizer-B
43,7,1|6|3|9|10|11|5|8|2|4|0|7,0.75,1,C01,optimizer-A,1,C01,optimizer-A
43,8,5|2|1|8|6|9|0|10|7|11|3|4,0.75,1,C01,optimizer-A,2,C02,optimizer-A
43,9,0|10|5|2|3|11|4|9|1|8|7|6,0.75,1,C01,optimizer-A,2,C02,optimizer-A
43,10,7|3|9|11|6|2|10|1|5|4|8|0,0.75,1,C01,optimizer-A,7,C07,optimizer-B
43,11,3|5|8|1|0|11|10|9|4|6|2|7,0.75,1,C01,optimizer-A,8,C08,optimizer-B
43,12,6|4|8|7|5|11|3|2|9|0|1|10,0.75,1,C01,optimizer-A,8,C08,optimizer-B
43,13,5|1|0|8|10|3|2|6|11|9|7|4,0.75,1,C01,optimizer-A,1,C01,optimizer-A
43,14,8|10|3|5|1|9|4|0|11|7|6|2,0.75,1,C01,optimizer-A,8,C08,optimizer-B
43,15,0|8|6|7|11|2|9|3|1|10|5|4,0.75,1,C01,optimizer-A,8,C08,optimizer-B
43,16,8|9|2|10|4|7|6|11|1|0|5|3,0.75,1,C01,optimizer-A,8,C08,optimizer-B
43,17,7|1|6|4|0|10|11|9|5|8|3|2,0.75,1,C01,optimizer-A,7,C07,optimizer-B
43,18,10|3|5|8|4|9|2|1|6|0|11|7,0.75,1,C01,optimizer-A,8,C08,optimizer-B
43,19,9|5|3|8|11|7|0|10|1|2|4|6,0.75,1,C01,optimizer-A,8,C08,optimizer-B
43,20,10|6|5|1|3|9|4|0|2|8|11|7,0.75,1,C01,optimizer-A,1,C01,optimizer-A
43,21,0|8|3|5|9|7|11|6|1|2|10|4,0.75,1,C01,optimizer-A,8,C08,optimizer-B
43,22,10|5|11|1|4|9|6|7|8|0|2|3,0.75,1,C01,optimizer-A,1,C01,optimizer-A
43,23,4|8|10|7|6|1|5|2|11|3|0|9,0.75,1,C01,optimizer-A,8,C08,optimizer-B
43,24,7|8|6|0|1|9|2|3|11|10|4|5,0.75,1,C01,optimizer-A,7,C07,optimizer-B
44,0,2|3|1|10|6|7|0|8|4|5|9|11,0.75,2,C02,optimizer-A,2,C02,optimizer-A
44,1,0|5|11|3|2|8|10|7|6|9|1|4,0.75,2,C02,optimizer-A,3,C03,optimizer-A
44,2,11|5|2|4|0|7|6|10|1|9|3|8,0.75,2,C02,optimizer-A,2,C02,optimizer-A
44,3,4|8|0|3|5|1|10|7|2|11|6|9,0.75,2,C02,optimizer-A,8,C08,optimizer-B
44,4,7|6|0|4|9|10|1|11|2|3|8|5,0.75,2,C02,optimizer-A,9,C09,optimizer-B
44,5,0|1|8|10|5|4|7|3|2|11|9|6,0.75,2,C02,optimizer-A,8,C08,optimizer-B
44,6,6|9|7|10|5|2|3|8|11|1|4|0,0.75,2,C02,optimizer-A,9,C09,optimizer-B
44,7,1|6|3|9|10|11|5|8|2|4|0|7,0.75,2,C02,optimizer-A,3,C03,optimizer-A
44,8,5|2|1|8|6|9|0|10|7|11|3|4,0.75,2,C02,optimizer-A,2,C02,optimizer-A
44,9,0|10|5|2|3|11|4|9|1|8|7|6,0.75,2,C02,optimizer-A,2,C02,optimizer-A
44,10,7|3|9|11|6|2|10|1|5|4|8|0,0.75,2,C02,optimizer-A,3,C03,optimizer-A
44,11,3|5|8|1|0|11|10|9|4|6|2|7,0.75,2,C02,optimizer-A,3,C03,optimizer-A
44,12,6|4|8|7|5|11|3|2|9|0|1|10,0.75,2,C02,optimizer-A,8,C08,optimizer-B
44,13,5|1|0|8|10|3|2|6|11|9|7|4,0.75,2,C02,optimizer-A,8,C08,optimizer-B
44,14,8|10|3|5|1|9|4|0|11|7|6|2,0.75,2,C02,optimizer-A,8,C08,optimizer-B
44,15,0|8|6|7|11|2|9|3|1|10|5|4,0.75,2,C02,optimizer-A,8,C08,optimizer-B
44,16,8|9|2|10|4|7|6|11|1|0|5|3,0.75,2,C02,optimizer-A,8,C08,optimizer-B
44,17,7|1|6|4|0|10|11|9|5|8|3|2,0.75,2,C02,optimizer-A,9,C09,optimizer-B
44,18,10|3|5|8|4|9|2|1|6|0|11|7,0.75,2,C02,optimizer-A,3,C03,optimizer-A
44,19,9|5|3|8|11|7|0|10|1|2|4|6,0.75,2,C02,optimizer-A,9,C09,optimizer-B
44,20,10|6|5|1|3|9|4|0|2|8|11|7,0.75,2,C02,optimizer-A,3,C03,optimizer-A
44,21,0|8|3|5|9|7|11|6|1|2|10|4,0.75,2,C02,optimizer-A,8,C08,optimizer-B
44,22,10|5|11|1|4|9|6|7|8|0|2|3,0.75,2,C02,optimizer-A,9,C09,optimizer-B
44,23,4|8|10|7|6|1|5|2|11|3|0|9,0.75,2,C02,optimizer-A,8,C08,optimizer-B
44,24,7|8|6|0|1|9|2|3|11|10|4|5,0.75,2,C02,optimizer-A,8,C08,optimizer-B
45,0,2|3|1|10|6|7|0|8|4|5|9|11,0.75,3,C03,optimizer-A,3,C03,optimizer-A
45,1,0|5|11|3|2|8|10|7|6|9|1|4,0.75,3,C03,optimizer-A,3,C03,optimizer-A
45,2,11|5|2|4|0|7|6|10|1|9|3|8,0.75,3,C03,optimizer-A,4,C04,optimizer-A
45,3,4|8|0|3|5|1|10|7|2|11|6|9,0.75,3,C03,optimizer-A,4,C04,optimizer-A
45,4,7|6|0|4|9|10|1|11|2|3|8|5,0.75,3,C03,optimizer-A,4,C04,optimizer-A
45,5,0|1|8|10|5|4|7|3|2|11|9|6,0.75,3,C03,optimizer-A,10,C10,optimizer-B
45,6,6|9|7|10|5|2|3|8|11|1|4|0,0.75,3,C03,optimizer-A,9,C09,optimizer-B
45,7,1|6|3|9|10|11|5|8|2|4|0|7,0.75,3,C03,optimizer-A,3,C03,optimizer-A
45,8,5|2|1|8|6|9|0|10|7|11|3|4,0.75,3,C03,optimizer-A,9,C09,optimizer-B
45,9,0|10|5|2|3|11|4|9|1|8|7|6,0.75,3,C03,optimizer-A,10,C10,optimizer-B
45,10,7|3|9|11|6|2|10|1|5|4|8|0,0.75,3,C03,optimizer-A,3,C03,optimizer-A
45,11,3|5|8|1|0|11|10|9|4|6|2|7,0.75,3,C03,optimizer-A,3,C03,optimizer-A
45,12,6|4|8|7|5|11|3|2|9|0|1|10,0.75,3,C03,optimizer-A,4,C04,optimizer-A
45,13,5|1|0|8|10|3|2|6|11|9|7|4,0.75,3,C03,optimizer-A,10,C10,optimizer-B
45,14,8|10|3|5|1|9|4|0|11|7|6|2,0.75,3,C03,optimizer-A,10,C10,optimizer-B
45,15,0|8|6|7|11|2|9|3|1|10|5|4,0.75,3,C03,optimizer-A,9,C09,optimizer-B
45,16,8|9|2|10|4|7|6|11|1|0|5|3,0.75,3,C03,optimizer-A,9,C09,optimizer-B
45,17,7|1|6|4|0|10|11|9|5|8|3|2,0.75,3,C03,optimizer-A,4,C04,optimizer-A
45,18,10|3|5|8|4|9|2|1|6|0|11|7,0.75,3,C03,optimizer-A,10,C10,optimizer-B
45,19,9|5|3|8|11|7|0|10|1|2|4|6,0.75,3,C03,optimizer-A,9,C09,optimizer-B
45,20,10|6|5|1|3|9|4|0|2|8|11|7,0.75,3,C03,optimizer-A,10,C10,optimizer-B
45,21,0|8|3|5|9|7|11|6|1|2|10|4,0.75,3,C03,optimizer-A,3,C03,optimizer-A
45,22,10|5|11|1|4|9|6|7|8|0|2|3,0.75,3,C03,optimizer-A,10,C10,optimizer-B
45,23,4|8|10|7|6|1|5|2|11|3|0|9,0.75,3,C03,optimizer-A,4,C04,optimizer-A
45,24,7|8|6|0|1|9|2|3|11|10|4|5,0.75,3,C03,optimizer-A,9,C09,optimizer-B
46,0,2|3|1|10|6|7|0|8|4|5|9|11,0.75,4,C04,optimizer-A,10,C10,optimizer-B
46,1,0|5|11|3|2|8|10|7|6|9|1|4,0.75,4,C04,optimizer-A,5,C05,optimizer-A
46,2,11|5|2|4|0|7|6|10|1|9|3|8,0.75,4,C04,optimizer-A,11,C11,optimizer-B
46,3,4|8|0|3|5|1|10|7|2|11|6|9,0.75,4,C04,optimizer-A,4,C04,optimizer-A
46,4,7|6|0|4|9|10|1|11|2|3|8|5,0.75,4,C04,optimizer-A,4,C04,optimizer-A
46,5,0|1|8|10|5|4|7|3|2|11|9|6,0.75,4,C04,optimizer-A,10,C10,optimizer-B
46,6,6|9|7|10|5|2|3|8|11|1|4|0,0.75,4,C04,optimizer-A,10,C10,optimizer-B
46,7,1|6|3|9|10|11|5|8|2|4|0|7,0.75,4,C04,optimizer-A,10,C10,optimizer-B
46,8,5|2|1|8|6|9|0|10|7|11|3|4,0.75,4,C04,optimizer-A,5,C05,optimizer-A
46,9,0|10|5|2|3|11|4|9|1|8|7|6,0.75,4,C04,optimizer-A,10,C10,optimizer-B
46,10,7|3|9|11|6|2|10|1|5|4|8|0,0.75,4,C04,optimizer-A,11,C11,optimizer-B
46,11,3|5|8|1|0|11|10|9|4|6|2|7,0.75,4,C04,optimizer-A,5,C05,optimizer-A
46,12,6|4|8|7|5|11|3|2|9|0|1|10,0.75,4,C04,optimizer-A,4,C04,optimizer-A
46,13,5|1|0|8|10|3|2|6|11|9|7|4,0.75,4,C04,optimizer-A,5,C05,optimizer-A
46,14,8|10|3|5|1|9|4|0|11|7|6|2,0.75,4,C04,optimizer-A,10,C10,optimizer-B
46,15,0|8|6|7|11|2|9|3|1|10|5|4,0.75,4,C04,optimizer-A,11,C11,optimizer-B
46,16,8|9|2|10|4|7|6|11|1|0|5|3,0.75,4,C04,optimizer-A,10,C10,optimizer-B
46,17,7|1|6|4|0|10|11|9|5|8|3|2,0.75,4,C04,optimizer-A,4,C04,optimizer-A
46,18,10|3|5|8|4|9|2|1|6|0|11|7,0.75,4,C04,optimizer-A,10,C10,optimizer-B
46,19,9|5|3|8|11|7|0|10|1|2|4|6,0.75,4,C04,optimizer-A,5,C05,optimizer-A
46,20,10|6|5|1|3|9|4|0|2|8|11|7,0.75,4,C04,optimizer-A,10,C10,optimizer-B
46,21,0|8|3|5|9|7|11|6|1|2|10|4,0.75,4,C04,optimizer-A,5,C05,optimizer-A
46,22,10|5|11|1|4|9|6|7|8|0|2|3,0.75,4,C04,optimizer-A,10,C10,optimizer-B
46,23,4|8|10|7|6|1|5|2|11|3|0|9,0.75,4,C04,optimizer-A,4,C04,optimizer-A
46,24,7|8|6|0|1|9|2|3|11|10|4|5,0.75,4,C04,optimizer-A,11,C11,optimizer-B
47,0,2|3|1|10|6|7|0|8|4|5|9|11,0.75,0,C00,optimizer-A,6,C06,optimizer-B
47,1,0|5|11|3|2|8|10|7|6|9|1|4,0.75,0,C00,optimizer-A,0,C00,optimizer-A
47,2,11|5|2|4|0|7|6|10|1|9|3|8,0.75,0,C00,optimizer-A,11,C11,optimizer-B
47,3,4|8|0|3|5|1|10|7|2|11|6|9,0.75,0,C00,optimizer-A,0,C00,optimizer-A
47,4,7|6|0|4|9|10|1|11|2|3|8|5,0.75,0,C00,optimizer-A,6,C06,optimizer-B
47,5,0|1|8|10|5|4|7|3|2|11|9|6,0.75,0,C00,optimizer-A,0,C00,optimizer-A
47,6,6|9|7|10|5|2|3|8|11|1|4|0,0.75,0,C00,optimizer-A,6,C06,optimizer-B
47,7,1|6|3|9|10|11|5|8|2|4|0|7,0.75,0,C00,optimizer-A,6,C06,optimizer-B
47,8,5|2|1|8|6|9|0|10|7|11|3|4,0.75,0,C00,optimizer-A,5,C05,optimizer-A
47,9,0|10|5|2|3|11|4|9|1|8|7|6,0.75,0,C00,optimizer-A,0,C00,optimizer-A
47,10,7|3|9|11|6|2|10|1|5|4|8|0,0.75,0,C00,optimizer-A,11,C11,optimizer-B
47,11,3|5|8|1|0|11|10|9|4|6|2|7,0.75,0,C00,optimizer-A,5,C05,optimizer-A
47,12,6|4|8|7|5|11|3|2|9|0|1|10,0.75,0,C00,optimizer-A,6,C06,optimizer-B
47,13,5|1|0|8|10|3|2|6|11|9|7|4,0.75,0,C00,optimizer-A,5,C05,optimizer-A
47,14,8|10|3|5|1|9|4|0|11|7|6|2,0.75,0,C00,optimizer-A,5,C05,optimizer-A
47,15,0|8|6|7|11|2|9|3|1|10|5|4,0.75,0,C00,optimizer-A,0,C00,optimizer-A
47,16,8|9|2|10|4|7|6|11|1|0|5|3,0.75,0,C00,optimizer-A,6,C06,optimizer-B
47,17,7|1|6|4|0|10|11|9|5|8|3|2,0.75,0,C00,optimizer-A,6,C06,optimizer-B
47,18,10|3|5|8|4|9|2|1|6|0|11|7,0.75,0,C00,optimizer-A,5,C05,optimizer-A
47,19,9|5|3|8|11|7|0|10|1|2|4|6,0.75,0,C00,optimizer-A,5,C05,optimizer-A
47,20,10|6|5|1|3|9|4|0|2|8|11|7,0.75,0,C00,optimizer-A,6,C06,optimizer-B
47,21,0|8|3|5|9|7|11|6|1|2|10|4,0.75,0,C00,optimizer-A,0,C00,optimizer-A
47,22,10|5|11|1|4|9|6|7|8|0|2|3,0.75,0,C00,optimizer-A,5,C05,optimizer-A
47,23,4|8|10|7|6|1|5|2|11|3|0|9,0.75,0,C00,optimizer-A,6,C06,optimizer-B
47,24,7|8|6|0|1|9|2|3|11|10|4|5,0.75,0,C00,optimizer-A,6,C06,optimizer-B
48,0,2|3|1|10|6|7|0|8|4|5|9|11,0.75,0,C00,optimizer-A,1,C01,optimizer-A
48,1,0|5|11|3|2|8|10|7|6|9|1|4,0.75,0,C00,optimizer-A,0,C00,optimizer-A
48,2,11|5|2|4|0|7|6|10|1|9|3|8,0.75,0,C00,optimizer-A,0,C00,optimizer-A
48,3,4|8|0|3|5|1|10|7|2|11|6|9,0.75,0,C00,optimizer-A,0,C00,optimizer-A
48,4,7|6|0|4|9|10|1|11|2|3|8|5,0.75,0,C00,optimizer-A,7,C07,optimizer-B
48,5,0|1|8|10|5|4|7|3|2|11|9|6,0.75,0,C00,optimizer-A,0,C00,optimizer-A
48,6,6|9|7|10|5|2|3|8|11|1|4|0,0.75,0,C00,optimizer-A,6,C06,optimizer-B
48,7,1|6|3|9|10|11|5|8|2|4|0|7,0.75,0,C00,optimizer-A,1,C01,optimizer-A
48,8,5|2|1|8|6|9|0|10|7|11|3|4,0.75,0,C00,optimizer-A,1,C01,optimizer-A
48,9,0|10|5|2|3|11|4|9|1|8|7|6,0.75,0,C00,optimizer-A,0,C00,optimizer-A
48,10,7|3|9|11|6|2|10|1|5|4|8|0,0.75,0,C00,optimizer-A,7,C07,optimizer-B
48,11,3|5|8|1|0|11|10|9|4|6|2|7,0.75,0,C00,optimizer-A,1,C01,optimizer-A
48,12,6|4|8|7|5|11|3|2|9|0|1|10,0.75,0,C00,optimizer-A,6,C06,optimizer-B
48,13,5|1|0|8|10|3|2|6|11|9|7|4,0.75,0,C00,optimizer-A,1,C01,optimizer-A
48,14,8|10|3|5|1|9|4|0|11|7|6|2,0.75,0,C00,optimizer-A,1,C01,optimizer-A
48,15,0|8|6|7|11|2|9|3|1|10|5|4,0.75,0,C00,optimizer-A,0,C00,optimizer-A
48,16,8|9|2|10|4|7|6|11|1|0|5|3,0.75,0,C00,optimizer-A,7,C07,optimizer-B
48,17,7|1|6|4|0|10|11|9|5|8|3|2,0.75,0,C00,optimizer-A,7,C07,optimizer-B
48,18,10|3|5|8|4|9|2|1|6|0|11|7,0.75,0,C00,optimizer-A,1,C01,optimizer-A
48,19,9|5|3|8|11|7|0|10|1|2|4|6,0.75,0,C00,optimizer-A,7,C07,optimizer-B
48,20,10|6|5|1|3|9|4|0|2|8|11|7,0.75,0,C00,optimizer-A,6,C06,optimizer-B
48,21,0|8|3|5|9|7|11|6|1|2|10|4,0.75,0,C00,optimizer-A,0,C00,optimizer-A
48,22,10|5|11|1|4|9|6|7|8|0|2|3,0.75,0,C00,optimizer-A,1,C01,optimizer-A
48,23,4|8|10|7|6|1|5|2|11|3|0|9,0.75,0,C00,optimizer-A,7,C07,optimizer-B
48,24,7|8|6|0|1|9|2|3|11|10|4|5,0.75,0,C00,optimizer-A,7,C07,optimizer-B
49,0,2|3|1|10|6|7|0|8|4|5|9|11,0.75,1,C01,optimizer-A,2,C02,optimizer-A
49,1,0|5|11|3|2|8|10|7|6|9|1|4,0.75,1,C01,optimizer-A,2,C02,optimizer-A
49,2,11|5|2|4|0|7|6|10|1|9|3|8,0.75,1,C01,optimizer-A,2,C02,optimizer-A
49,3,4|8|0|3|5|1|10|7|2|11|6|9,0.75,1,C01,optimizer-A,8,C08,optimizer-B
49,4,7|6|0|4|9|10|1|11|2|3|8|5,0.75,1,C01,optimizer-A,7,C07,optimizer-B
49,5,0|1|8|10|5|4|7|3|2|11|9|6,0.75,1,C01,optimizer-A,1,C01,optimizer-A
49,6,6|9|7|10|5|2|3|8|11|1|4|0,0.75,1,C01,optimizer-A,7,C07,optimizer-B
49,7,1|6|3|9|10|11|5|8|2|4|0|7,0.75,1,C01,optimizer-A,1,C01,optimizer-A
